,chembid,smiles_notation
1638,CHEMBL544867,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl
1639,CHEMBL144921,COCOc1c(-c2ccccc2)cccc1-c1ccc(C(=O)OCC(C)CC(C)(C)C)cc1
1640,CHEMBL355461,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O
1641,CHEMBL555201,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC.Cl
1642,CHEMBL180415,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(Cl)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
1643,CHEMBL126097,Nc1cc2ncnc(NCc3ccc([N+](=O)[O-])cc3)c2cn1
1644,CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1
1645,CHEMBL311133,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O
1646,CHEMBL386579,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2
1647,CHEMBL142831,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)O)cc1
1648,CHEMBL68401,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC
1649,CHEMBL119708,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12
1650,CHEMBL418279,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1
1651,CHEMBL75188,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C
1652,CHEMBL202970,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2
1653,CHEMBL332906,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
1654,CHEMBL323660,Nc1ccc(-c2cc(=O)c3cccc(N)c3o2)cc1
1655,CHEMBL203779,CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1
1656,CHEMBL340862,CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC
1657,CHEMBL234580,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1
1658,CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21
1659,CHEMBL56236,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C
1660,CHEMBL93284,O=[N+]([O-])c1ccc2c(Nc3cccc(I)c3)ncnc2c1
1661,CHEMBL14627,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F
1662,CHEMBL322395,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl
1663,CHEMBL418010,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
1664,CHEMBL372293,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
1665,CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C
1666,CHEMBL57892,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C
1667,CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1
1668,CHEMBL66618,COc1cc2cc(C3=CCCC3)cnc2cc1OC
1669,CHEMBL79060,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1
1670,CHEMBL337035,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
1671,CHEMBL55425,CCN(CC)CCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
1672,CHEMBL77243,CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O
1673,CHEMBL545302,COc1cc2c(N(C)c3ccccc3)ncnc2c(OC)c1OC.Cl
1674,CHEMBL335648,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
1675,CHEMBL425083,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Br)c3)c1NC2
1676,CHEMBL328955,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
1677,CHEMBL425620,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2
1678,CHEMBL389745,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N
1679,CHEMBL122132,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1
1680,CHEMBL187007,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC
1681,CHEMBL56669,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
1682,CHEMBL53831,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1
1683,CHEMBL205765,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1
1684,CHEMBL422335,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O
1685,CHEMBL158275,Cn1c(SSc2c(C(=O)NCc3ccccc3)c3ccccc3n2C)c(C(=O)NCc2ccccc2)c2ccccc21
1686,CHEMBL178144,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCOC
1687,CHEMBL153419,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1
1688,CHEMBL249511,Fc1ccc(Nc2ncnc3ccc(C#Cc4ccccc4)cc23)cc1Cl
1689,CHEMBL406845,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21
1690,CHEMBL405771,O=C(O)CNc1c(Br)cccc1Nc1ncnc2ccncc12
1691,CHEMBL473557,Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(Cl)ccc12
1692,CHEMBL512933,CNc1nccc(Nc2ccc(-c3nc4ccccc4s3)cc2)n1
1693,CHEMBL449949,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1
1694,CHEMBL505463,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccnc6ccc(F)cc56)c(Cl)c4)c3s2)C1)N1CCOCC1
1695,CHEMBL489058,CCN1CCN(CC/C=C/c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1
1696,CHEMBL483532,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O
1697,CHEMBL483525,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12
1698,CHEMBL473429,N#CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1
1699,CHEMBL168382,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1
1700,CHEMBL166307,CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1
1701,CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
1702,CHEMBL24026,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1
1703,CHEMBL418270,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
1704,CHEMBL31622,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1
1705,CHEMBL21162,Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1
1706,CHEMBL154580,C=CC(=O)c1ccc2ccccc2c1
1707,CHEMBL311111,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN6CCOCC6)cc5)sc34)ccc2[nH]1
1708,CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1
1709,CHEMBL58142,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1
1710,CHEMBL319620,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O
1711,CHEMBL441279,COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1
1712,CHEMBL53300,Nc1ccc2ncncc2c1
1713,CHEMBL355330,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1
1714,CHEMBL91009,COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
1715,CHEMBL430155,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1
1716,CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1
1717,CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
1718,CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1
1719,CHEMBL422292,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
1720,CHEMBL338625,Nc1cc2ncnc(Nc3ccc(Br)cc3)c2cn1
1721,CHEMBL136492,CN(c1ccccc1)c1ncnc2ccc(N)cc12
1722,CHEMBL87783,O=C1Nc2ccccc2/C1=C/c1sccc1Br
1723,CHEMBL21108,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1c2c2cccc(O)c2n1C1OC(CO)C(O)C(O)C1O
1724,CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC
1725,CHEMBL80001,COC(=O)CC1C(=S)N(C)c2ccccc21
1726,CHEMBL341053,CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1
1727,CHEMBL161226,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12
1728,CHEMBL77298,COc1cc(C=C(C#N)C#N)cc(Br)c1O
1729,CHEMBL114568,Nc1ccc(-c2cc(=O)c3ccc(O)c(N)c3o2)cc1
1730,CHEMBL172973,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1
1731,CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1
1732,CHEMBL315701,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCCC2)cc1
1733,CHEMBL144402,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1
1734,CHEMBL246687,N[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1
1735,CHEMBL248116,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
1736,CHEMBL419409,COc1ccc(C#CC(C)(C)N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1
1737,CHEMBL207584,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O
1738,CHEMBL383899,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1
1739,CHEMBL77737,N#CC(C#N)=Cc1ccncc1
1740,CHEMBL542891,CCOC(=O)C1CCN(CCC(=O)c2ccc(OCc3ccccc3)cc2)CC1.Cl
1741,CHEMBL437197,COc1cc2ncnc(Nc3cccc(C#CCCCO)c3)c2cc1OC
1742,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O
1743,CHEMBL196018,CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC
1744,CHEMBL59150,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc2[nH]ccc2c1
1745,CHEMBL347537,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1
1746,CHEMBL179527,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
1747,CHEMBL215280,COc1cc2c(cc1OC)Sc1ncnc(N(C)c3cccc(Br)c3)c1NC2
1748,CHEMBL87084,Oc1cc2cc(-c3ccncc3)cnc2cc1O
1749,CHEMBL348554,CN(C)CCNC(=O)c1c(SSc2c(C(=O)NCCN(C)C)c3ccccc3n2C)n(C)c2ccccc12
1750,CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
1751,CHEMBL449093,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O
1752,CHEMBL119033,COc1cccc2ncnc(Nc3cccc(Br)c3)c12
1753,CHEMBL554053,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12.Cl
1754,CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1
1755,CHEMBL243410,CCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C
1756,CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
1757,CHEMBL251291,OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
1758,CHEMBL300083,Nc1cc2ncnc(NCc3ccccc3)c2cn1
1759,CHEMBL53310,CNc1ncc2ncnc(Nc3ccccc3)c2n1
1760,CHEMBL394333,NCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
1761,CHEMBL177053,Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1
1762,CHEMBL538814,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1
1763,CHEMBL178958,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1COC
1764,CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C
1765,CHEMBL205284,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1
1766,CHEMBL277008,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO
1767,CHEMBL165864,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
1768,CHEMBL51707,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
1769,CHEMBL241989,N#Cc1cnc2c(C(F)(F)F)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1
1770,CHEMBL67702,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC
1771,CHEMBL215171,CS(=O)(=O)CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
1772,CHEMBL399438,N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1N[C@@H]1C[C@H]1c1ccccc1
1773,CHEMBL399928,CC(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
1774,CHEMBL368296,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C
1775,CHEMBL408397,CN(CCO)c1c(Br)cccc1Nc1ncnc2ccncc12
1776,CHEMBL53299,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1
1777,CHEMBL271410,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1
1778,CHEMBL270713,CN(C)CCNc1c(Br)cccc1Nc1ncnc2ccncc12
1779,CHEMBL257873,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1
1780,CHEMBL510845,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3s2)C1)N1CCOCC1
1781,CHEMBL477197,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
1782,CHEMBL511478,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1
1783,CHEMBL454002,N#CC(C#N)=C(C#N)c1cc(O)cc(O)c1
1784,CHEMBL418907,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1
1785,CHEMBL178306,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncnc2nn3ccccc3c12
1786,CHEMBL181029,O=C(Nc1cccc([N+](=O)[O-])c1)Nc1ncnc2nn3ccccc3c12
1787,CHEMBL501618,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
1788,CHEMBL447850,O=C(/C=C/CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
1789,CHEMBL474343,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(Oc4ccccc4)cc3)C21
1790,CHEMBL516022,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
1791,CHEMBL525805,CCOC(=O)N[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
1792,CHEMBL474538,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3cccc4ccccc34)[nH]c2n1
1793,CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1
1794,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1795,CHEMBL463054,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O
1796,CHEMBL501709,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1
1797,CHEMBL594661,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1
1798,CHEMBL602645,CCCN(CCC)C(=O)c1ccc(N(CCCl)CCCl)cc1
1799,CHEMBL483313,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1
1800,CHEMBL591051,O=C1CSC(N/N=C/c2cccc(O)c2)=N1
1801,CHEMBL591053,O=C1CSC(NN=C2CCCCC2)=N1
1802,CHEMBL591706,CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1
1803,CHEMBL602471,C[C@@H](Oc1ccc2ncc(/C=C/C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl
1804,CHEMBL597914,CCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
1805,CHEMBL1094835,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl
1806,CHEMBL1171792,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12
1807,CHEMBL1173324,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F
1808,CHEMBL1173816,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1
1809,CHEMBL1173105,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1
1810,CHEMBL1240553,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC
1811,CHEMBL1242660,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC
1812,CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21
1813,CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1
1814,CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
1815,CHEMBL1242749,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1
1816,CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1
1817,CHEMBL1241772,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21
1818,CHEMBL1272275,O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1
1819,CHEMBL66329,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC
1820,CHEMBL112346,CC[C@H]1CN(c2ccc(-c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)cn2)CCN1
1821,CHEMBL328245,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC
1822,CHEMBL334915,Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21
1823,CHEMBL431001,Cc1[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c2c1C
1824,CHEMBL415233,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4
1825,CHEMBL403785,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO
1826,CHEMBL292323,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12
1827,CHEMBL234577,CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1
1828,CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1
1829,CHEMBL543457,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl
1830,CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21
1831,CHEMBL76642,N#C/C(=C/c1cc(O)ccc1O)C(=O)O
1832,CHEMBL210660,O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
1833,CHEMBL193544,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
1834,CHEMBL398963,Fc1ccc(Nc2ncnc3ccc(C#Cc4cccs4)cc23)cc1Cl
1835,CHEMBL93302,Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
1836,CHEMBL328106,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC
1837,CHEMBL503253,CC(c1cccc(F)c1)n1ncc2cc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)ccc21
1838,CHEMBL522579,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1
1839,CHEMBL526639,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2ccncc2c1
1840,CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC
1841,CHEMBL475769,CS(=O)(=O)CCNCc1cc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)co1
1842,CHEMBL466412,CN(C)C(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
1843,CHEMBL472544,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1
1844,CHEMBL489148,COc1cc(C(C#N)=C(C#N)C#N)cc(OC)c1O
1845,CHEMBL57300,N#CC(C#N)=C1CCc2c1ccc(O)c2O
1846,CHEMBL516375,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1
1847,CHEMBL443523,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
1848,CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
1849,CHEMBL504416,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1
1850,CHEMBL502015,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1
1851,CHEMBL513418,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1
1852,CHEMBL567873,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1
1853,CHEMBL604914,O=C(COc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
1854,CHEMBL589259,CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1
1855,CHEMBL589826,C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
1856,CHEMBL600795,C[C@@H](Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl
1857,CHEMBL596736,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO
1858,CHEMBL598799,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(=O)NO
1859,CHEMBL1098440,C#Cc1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1
1860,CHEMBL1094369,COCCc1ccc(O)cc1
1861,CHEMBL1098121,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl
1862,CHEMBL1173319,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1
1863,CHEMBL1173714,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1
1864,CHEMBL1241774,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21
1865,CHEMBL1242200,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1
1866,CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O
1867,CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21
1868,CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1
1869,CHEMBL1271507,CN1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(N[C@H](CO)c5ccccc5)c34)C2)CC1
